Station Name,Month,Day ,Year,Mean Temperature (Celsius),Maximum Temperature (Celsius),Minimum Temperature (Celsius),Vapor Pressure (kPa) ,Average Relative Humidity (Fraction),Maximum Relative Humidity (Fraction),Minimum Relative Humidity (Fraction),Solar Radiation (MJ/m2) ,Average Wind Speed (m/s),Precipitation (millimeters)
Encampment,2,26,2009,0.2275,5.552222222,-5.097222222,-999,0.66073,-999,-999,14.53270775,3.18605408,0
Encampment,2,27,2009,-4.948888889,-0.547777778,-9.35,-999,0.68267,-999,-999,14.11532594,4.8414432,0.508
Encampment,2,28,2009,-2.665,7.09,-12.42,-999,0.48818,-999,-999,17.65329511,2.8767024,0
Encampment,3,1,2009,3.741111111,12.63,-5.147777778,-999,0.27004,-999,-999,13.10136742,3.67779808,0
Encampment,3,2,2009,9.648055556,15,4.296111111,-999,0.23855,-999,-999,8.725327066,3.8825424,0
Encampment,3,3,2009,7.8325,14.05,1.615,-999,0.36556,-999,-999,17.70868644,5.386832,0
Encampment,3,4,2009,4.681111111,14.06,-4.697777778,-999,0.2869,-999,-999,17.92263177,4.99209568,0
Encampment,3,5,2009,-4.519444444,0.241111111,-9.28,-999,0.75071,-999,-999,10.22721493,3.4936176,0
Encampment,3,6,2009,-2.756944444,3.706111111,-9.22,-999,0.65241,-999,-999,13.18372172,2.08588864,0.254
Encampment,3,7,2009,-3.194444444,2.841111111,-9.23,-999,0.70832,-999,-999,14.08195717,2.5548336,4.318
Encampment,3,8,2009,-1.36,6.97,-9.69,-999,0.42729,-999,-999,19.32311541,4.25269152,0
Encampment,3,9,2009,-2.715,8.41,-13.84,-999,0.41203,-999,-999,17.36637391,4.91699296,1.016
Encampment,3,10,2009,-9.995,-4.95,-15.04,-999,0.67103,-999,-999,15.40942306,4.593336,0.254
Encampment,3,11,2009,-6.543055556,6.153888889,-19.24,-999,0.49353,-999,-999,19.93522515,2.6330656,0
Encampment,3,12,2009,-1.163055556,6.623888889,-8.95,-999,0.5112,-999,-999,20.04952471,2.89279584,0
Encampment,3,13,2009,-1.135,9.28,-11.55,-999,0.46711,-999,-999,20.60687114,1.52485344,0
Encampment,3,14,2009,0.03,10.54,-10.48,-999,0.36753,-999,-999,20.7958213,2.58925568,0
Encampment,3,15,2009,1.863055556,9.88,-6.153888889,-999,0.34834,-999,-999,18.01348527,4.4704,0
Encampment,3,16,2009,3.953055556,13.4,-5.493888889,-999,0.34658,-999,-999,20.50153133,4.32466496,0
Encampment,3,17,2009,7.005555556,14.99,-0.978888889,-999,0.3724,-999,-999,20.97618851,3.61387136,0
Encampment,3,18,2009,3.683611111,13.19,-5.822777778,-999,0.42932,-999,-999,16.70980038,2.4766016,0
Encampment,3,19,2009,3.585,14.92,-7.75,-999,0.40048,-999,-999,20.81964417,2.35232448,0
Encampment,3,20,2009,6.808611111,16.98,-3.362777778,-999,0.44069,-999,-999,14.05562222,2.56466848,0
Encampment,3,21,2009,7.684444444,18.92,-3.551111111,-999,0.31298,-999,-999,18.8704389,3.5383216,0
Encampment,3,22,2009,9.003611111,16.91,1.097222222,-999,0.34793,-999,-999,18.94785278,4.71269568,0
Encampment,3,23,2009,-2.093055556,1.297777778,-5.483888889,-999,0.88322,-999,-999,9.10289243,5.1275488,6.35
Encampment,3,24,2009,-0.821388889,4.376111111,-6.018888889,-999,0.74158,-999,-999,19.43670321,4.49141088,1.778
Encampment,3,25,2009,-3.118611111,2.182777778,-8.42,-999,0.80583,-999,-999,14.254202,2.97013376,1.016
Encampment,3,26,2009,-9.355555556,-3.611111111,-15.1,-999,0.79206,-999,-999,12.92815962,3.3952688,0.762
Encampment,3,27,2009,-8.476944444,5.106111111,-22.06,-999,0.67875,-999,-999,23.08666921,1.4551152,0
Encampment,3,28,2009,-5.206111111,4.697777778,-15.11,-999,0.64975,-999,-999,21.28517414,3.37381088,0
Encampment,3,29,2009,0.13,8.21,-7.95,-999,0.63206,-999,-999,15.8577453,5.5567072,0.508
Encampment,3,30,2009,-9.221944444,-4.543888889,-13.9,-999,0.78553,-999,-999,17.15787141,4.60764128,0
Encampment,3,31,2009,-5.6275,0.235,-11.49,-999,0.70542,-999,-999,21.43933201,5.35151584,0
Encampment,4,1,2009,-4.083611111,1.452777778,-9.62,-999,0.72089,-999,-999,15.93679203,3.37604608,0
Encampment,4,2,2009,-3.520555556,3.908888889,-10.95,-999,0.6573,-999,-999,14.26734855,3.92814048,0
Encampment,4,3,2009,0.7675,5.762777778,-4.227777778,-999,0.79641,-999,-999,13.3855672,3.28440288,7.874
Encampment,4,4,2009,-8.221388889,-2.812777778,-13.63,-999,0.84244,-999,-999,16.34379058,3.98714976,2.794
Encampment,4,5,2009,-10.3125,0.765,-21.39,-999,0.75555,-999,-999,23.65720405,1.8239232,0
Encampment,4,6,2009,-5.503055556,3.953888889,-14.96,-999,0.67951,-999,-999,25.79703419,2.69431008,0
Encampment,4,7,2009,2.235,11.55,-7.08,-999,0.4276,-999,-999,26.07101819,3.82755648,0
Encampment,4,8,2009,7.280555556,15.59,-1.028888889,-999,0.44823,-999,-999,22.10704242,3.91651744,0.254
Encampment,4,9,2009,0.8725,3.962222222,-2.217222222,-999,0.76553,-999,-999,7.789201098,-999,10.668
Encampment,4,10,2009,0.39,12.81,-12.03,-999,0.70623,-999,-999,14.89658228,1.47031456,0
Encampment,4,11,2009,5.453888889,12.34,-1.432222222,-999,0.71616,-999,-999,13.1532837,2.24458784,0
Encampment,4,12,2009,3.064444444,9.09,-2.961111111,-999,0.89272,-999,-999,11.14571448,2.58433824,5.588
Encampment,4,13,2009,5.028888889,12.47,-2.412222222,-999,0.58941,-999,-999,20.60892267,3.02467264,0
Encampment,4,14,2009,6.888055556,14.6,-0.823888889,-999,0.51282,-999,-999,16.89071189,4.59423008,0
Encampment,4,15,2009,9.806388889,17.31,2.302777778,-999,0.45964,-999,-999,16.46319803,3.55352096,0
Encampment,4,16,2009,0.4075,3.507777778,-2.692777778,-999,0.96705,-999,-999,10.8413762,3.27501504,15.24
Encampment,4,17,2009,1.408611111,6.435,-3.617777778,-999,0.83024,-999,-999,13.06083922,2.37735872,0.254
Encampment,4,18,2009,0.476666667,5.172222222,-4.218888889,-999,0.91479,-999,-999,13.24396973,1.96384672,1.016
Encampment,4,19,2009,3.823888889,12.93,-5.282222222,-999,0.5993,-999,-999,26.2915368,2.37288832,0
Encampment,4,20,2009,8.171944444,17.04,-0.696111111,-999,0.42586,-999,-999,26.72650315,4.0948864,0
Encampment,4,21,2009,8.768055556,18.63,-1.093888889,-999,0.40689,-999,-999,26.80249352,3.23075808,0
Encampment,4,22,2009,8.936944444,19.24,-1.366111111,-999,0.38242,-999,-999,22.93246947,3.20259456,0
Encampment,4,23,2009,12.0625,21.56,2.565,-999,0.32874,-999,-999,25.78489248,4.3184064,0
Encampment,4,24,2009,8.706388889,17.04,0.372777778,-999,0.5172,-999,-999,18.54244522,4.34567584,2.286
Encampment,4,25,2009,7.416111111,14.86,-0.027777778,-999,0.80639,-999,-999,17.41393592,2.83289248,7.62
Encampment,4,26,2009,2.836388889,7.3,-1.627222222,-999,0.70312,-999,-999,12.02603044,3.85706112,0.508
Encampment,4,27,2009,2.925,8.61,-2.76,-999,0.58375,-999,-999,27.62256147,3.0219904,1.524
Encampment,4,28,2009,8.643888889,18.38,-1.092222222,-999,0.28931,-999,-999,25.31304044,4.7453296,0
Encampment,4,29,2009,6.745555556,16.05,-2.558888889,-999,0.38654,-999,-999,26.97226814,3.70327936,0
Encampment,4,30,2009,5.316388889,16.92,-6.287222222,-999,0.41738,-999,-999,20.80000809,3.02824896,0
Encampment,5,1,2009,5.626944444,9.56,1.693888889,-999,0.68592,-999,-999,13.3223047,2.60266688,0.508
Encampment,5,2,2009,6.358055556,12.81,-0.093888889,-999,0.86215,-999,-999,9.878454729,2.56913888,25.4
Encampment,5,3,2009,5.695,11.35,0.04,-999,0.77138,-999,-999,17.20116289,2.60311392,0.254
Encampment,5,4,2009,7.288055556,12.34,2.236111111,-999,0.5334,-999,-999,25.41791971,3.89237728,0
Encampment,5,5,2009,9.180555556,14.93,3.431111111,-999,0.62145,-999,-999,13.52368964,3.71087904,0.254
Encampment,5,6,2009,10.63555556,18.71,2.561111111,-999,0.44799,-999,-999,25.8507508,4.17803584,0
Encampment,5,7,2009,8.035555556,16.58,-0.508888889,-999,0.52899,-999,-999,20.60264248,4.04168864,0
Encampment,5,8,2009,3.124444444,11.14,-4.891111111,-999,0.3356,-999,-999,28.8825362,4.4011088,0
Encampment,5,9,2009,3.02,14.19,-8.15,-999,0.38692,-999,-999,27.30687697,2.44039136,0
Encampment,5,10,2009,6.850555556,15.53,-1.828888889,-999,0.49727,-999,-999,25.54398417,2.55662176,0
Encampment,5,11,2009,8.638055556,20.76,-3.483888889,-999,0.36546,-999,-999,24.98341391,3.14403232,0
Encampment,5,12,2009,12.83194444,21.57,4.093888889,-999,0.37909,-999,-999,23.6139963,5.90182208,0
Encampment,5,13,2009,4.255,10.6,-2.09,-999,0.28185,-999,-999,27.86166945,4.48515232,0
Encampment,5,14,2009,8.45,17.65,-0.75,-999,0.37939,-999,-999,20.21942494,3.64918752,0
Encampment,5,15,2009,8.176388889,17.25,-0.897222222,-999,0.41401,-999,-999,28.99478423,3.37917536,0
Encampment,5,16,2009,7.649444444,19.39,-4.091111111,-999,0.38905,-999,-999,29.67300349,2.45156736,0
Encampment,5,17,2009,12.08694444,24.81,-0.636111111,-999,0.33713,-999,-999,28.63739923,2.414016,0
Encampment,5,18,2009,13.68611111,26.66,0.712222222,-999,0.33949,-999,-999,30.29369617,2.17350848,0
Encampment,5,19,2009,12.19111111,23.74,0.642222222,-999,0.47601,-999,-999,17.92598121,3.7305488,1.016
Encampment,5,20,2009,14.82194444,23.09,6.553888889,-999,0.47642,-999,-999,26.9108897,4.14093152,0
Encampment,5,21,2009,11.72805556,23.49,-0.033888889,-999,0.46831,-999,-999,25.06518205,2.45112032,0
Encampment,5,22,2009,14.09555556,23.23,4.961111111,-999,0.54586,-999,-999,16.82418368,2.581656,0.254
Encampment,5,23,2009,13.03388889,19.58,6.487777778,-999,0.69907,-999,-999,14.20450472,3.01036736,7.874
Encampment,5,24,2009,12.04,17.06,7.02,-999,0.78059,-999,-999,15.27833445,2.53963424,1.27
Encampment,5,25,2009,10.27388889,13.66,6.887777778,-999,0.89102,-999,-999,8.823172515,2.39211104,9.652
Encampment,5,26,2009,8.784444444,16.66,0.908888889,-999,0.62737,-999,-999,22.84793804,2.24548192,0.254
Encampment,5,27,2009,9.738888889,20.83,-1.352222222,-999,0.53255,-999,-999,28.87629787,1.8820384,0
Encampment,5,28,2009,10.5425,20.51,0.575,-999,0.63184,-999,-999,20.09377915,2.6017728,0.762
Encampment,5,29,2009,12.5325,23.03,2.035,-999,0.58892,-999,-999,19.22439073,1.74390304,3.302
Encampment,5,30,2009,13.57694444,21.52,5.633888889,-999,0.61315,-999,-999,16.21035735,2.2352,0.254
Encampment,5,31,2009,13.76305556,20.77,6.756111111,-999,0.62335,-999,-999,19.31771444,2.64334752,3.048
Encampment,6,1,2009,12.10805556,19.72,4.496111111,-999,0.82653,-999,-999,11.22522176,2.07292448,6.858
Encampment,6,2,2009,11.235,15.25,7.22,-999,0.7768,-999,-999,20.47984372,4.68855552,0.508
Encampment,6,3,2009,12.23055556,20.97,3.491111111,-999,0.73477,-999,-999,21.77435952,3.15029088,8.382
Encampment,6,4,2009,11.79805556,21.56,2.036111111,-999,0.60567,-999,-999,27.52701876,2.65228832,0.254
Encampment,6,5,2009,13.53055556,22.03,5.031111111,-999,0.52417,-999,-999,16.27320118,3.2276288,1.27
Encampment,6,6,2009,10.64055556,18.04,3.241111111,-999,0.39519,-999,-999,31.88208326,4.34925216,0
Encampment,6,7,2009,9.313611111,15,3.627222222,-999,0.64765,-999,-999,15.50697544,3.61744768,0.762
Encampment,6,8,2009,11.20861111,17.58,4.837222222,-999,0.76594,-999,-999,18.22717939,2.61876032,3.302
Encampment,6,9,2009,10.9775,16.99,4.965,-999,0.78029,-999,-999,18.6433889,2.87759648,7.62
Encampment,6,10,2009,11.50361111,17.31,5.697222222,-999,0.75622,-999,-999,19.94895784,3.1672784,0.508
Encampment,6,11,2009,10.815,15.93,5.7,-999,0.77876,-999,-999,14.26977689,2.42563904,2.032
Encampment,6,12,2009,11.10138889,18.57,3.632777778,-999,0.66056,-999,-999,21.88309064,2.034032,0
Encampment,6,13,2009,13.98805556,22.61,5.366111111,-999,0.48646,-999,-999,26.37137902,2.83289248,0.254
Encampment,6,14,2009,11.10388889,20.04,2.167777778,-999,0.59229,-999,-999,21.80571863,2.36081824,0.762
Encampment,6,15,2009,10.0775,18.12,2.035,-999,0.68511,-999,-999,20.39887106,2.74884896,0.254
Encampment,6,16,2009,11.3675,20.36,2.375,-999,0.57703,-999,-999,23.76179024,2.43726208,0
Encampment,6,17,2009,13.4,19.78,7.02,-999,0.6008,-999,-999,16.95158792,2.64066528,1.016
Encampment,6,18,2009,10.61194444,18.06,3.163888889,-999,0.75241,-999,-999,13.06460734,2.60132576,0.254
Encampment,6,19,2009,12.69944444,22.36,3.038888889,-999,0.58974,-999,-999,30.04357691,1.82973472,0
Encampment,6,20,2009,13.92055556,24.87,2.971111111,-999,0.55626,-999,-999,22.51278493,2.53605792,0.254
Encampment,6,21,2009,12.84111111,20.45,5.232222222,-999,0.68794,-999,-999,19.64298671,3.33581248,2.286
Encampment,6,22,2009,13.28944444,23.54,3.038888889,-999,0.55659,-999,-999,31.13662403,2.15517984,0
Encampment,6,23,2009,15.05305556,27.87,2.236111111,-999,0.45362,-999,-999,29.3575702,1.89276736,0
Encampment,6,24,2009,16.87361111,28.52,5.227222222,-999,0.4067,-999,-999,29.99840136,1.93300096,0
Encampment,6,25,2009,18.26555556,30.17,6.361111111,-999,0.50268,-999,-999,21.54747698,2.30851456,0
Encampment,6,26,2009,14.86,20.12,9.6,-999,0.75123,-999,-999,9.061191931,2.97013376,4.318
Encampment,6,27,2009,14.71555556,23.61,5.821111111,-999,0.4927,-999,-999,31.30459833,2.77880064,0
Encampment,6,28,2009,14.3775,26.52,2.235,-999,0.43538,-999,-999,31.08985751,2.23877632,0
Encampment,6,29,2009,15.84444444,26.86,4.828888889,-999,0.3824,-999,-999,30.81440812,2.3894288,0
Encampment,6,30,2009,16.66805556,29.97,3.366111111,-999,0.33724,-999,-999,30.18488131,1.721104,0
Encampment,7,1,2009,16.44638889,28.26,4.632777778,-999,0.5258,-999,-999,21.09526103,2.50968256,1.27
Encampment,7,2,2009,16.99611111,28.17,5.822222222,-999,0.61379,-999,-999,21.95610838,2.1636736,0.254
Encampment,7,3,2009,16.61,23.08,10.14,-999,0.7396,-999,-999,21.08186327,2.3536656,4.064
Encampment,7,4,2009,15.585,23.36,7.81,-999,0.71477,-999,-999,21.97566072,2.447544,0.508
Encampment,7,5,2009,15.41944444,25.14,5.698888889,-999,0.57209,-999,-999,26.57150792,2.65720576,0
Encampment,7,6,2009,16.88111111,27.86,5.902222222,-999,0.53887,-999,-999,22.6209299,2.74437856,2.286
Encampment,7,7,2009,16.215,27.27,5.16,-999,0.4427,-999,-999,27.09979798,1.86326272,0
Encampment,7,8,2009,15.40611111,26.66,4.152222222,-999,0.32995,-999,-999,30.58258517,3.60001312,0
Encampment,7,9,2009,15.27694444,26.66,3.893888889,-999,0.35134,-999,-999,31.056405,2.83959808,0
Encampment,7,10,2009,15.01055556,27.59,2.431111111,-999,0.35676,-999,-999,27.48180135,2.38629952,0
Encampment,7,11,2009,16.67694444,29.59,3.763888889,-999,0.42812,-999,-999,23.75969684,2.74303744,0
Encampment,7,12,2009,19.615,28.17,11.06,-999,0.47806,-999,-999,27.51680298,2.42027456,0
Encampment,7,13,2009,19.625,27.85,11.4,-999,0.44496,-999,-999,26.61429699,3.3952688,0.762
Encampment,7,14,2009,14.51888889,24.81,4.227777778,-999,0.43167,-999,-999,30.46527111,2.5771856,0
Encampment,7,15,2009,14.01611111,25.93,2.102222222,-999,0.35699,-999,-999,29.60287464,3.05507136,0
Encampment,7,16,2009,17.07694444,27.99,6.163888889,-999,0.30184,-999,-999,30.03666869,3.00321472,0
Encampment,7,17,2009,16.30805556,29.06,3.556111111,-999,0.32557,-999,-999,24.44344268,2.16993216,0
Encampment,7,18,2009,16.37138889,30.24,2.502777778,-999,0.39985,-999,-999,28.25426542,1.66388288,0
Encampment,7,19,2009,17.575,26.53,8.62,-999,0.4281,-999,-999,15.84032822,2.7962352,0
Encampment,7,20,2009,18.56,28.31,8.81,-999,0.37352,-999,-999,28.02524762,3.63085888,0
Encampment,7,21,2009,17.0325,28.18,5.885,-999,0.44502,-999,-999,28.78607239,2.50029472,0
Encampment,7,22,2009,17.06611111,30.04,4.092222222,-999,0.38568,-999,-999,26.94342111,1.80201824,0
Encampment,7,23,2009,19.55388889,32.16,6.947777778,-999,0.31848,-999,-999,29.14743485,1.99782176,0
Encampment,7,24,2009,18.63555556,31.37,5.901111111,-999,0.33927,-999,-999,23.00770621,2.51281184,0
Encampment,7,25,2009,19.23,27.2,11.26,-999,0.63606,-999,-999,12.6345814,1.86594496,8.636
Encampment,7,26,2009,17.60055556,29.38,5.821111111,-999,0.5063,-999,-999,25.07472795,1.922272,0
Encampment,7,27,2009,16.91,25.54,8.28,-999,0.6993,-999,-999,18.40415531,2.3447248,5.08
Encampment,7,28,2009,14.62888889,23.63,5.627777778,-999,0.69102,-999,-999,22.93293002,1.71752768,5.334
Encampment,7,29,2009,12.77138889,19.65,5.892777778,-999,0.76925,-999,-999,20.72251048,2.2597872,0.508
Encampment,7,30,2009,14.46361111,23.16,5.767222222,-999,0.57095,-999,-999,25.02737528,1.6764,0
Encampment,7,31,2009,14.53111111,23.1,5.962222222,-999,0.60819,-999,-999,17.08133676,2.92945312,1.016
Encampment,8,1,2009,13.88138889,24.73,3.032777778,-999,0.52769,-999,-999,28.50216568,2.49627136,0
Encampment,8,2,2009,17.635,27.91,7.36,-999,0.36324,-999,-999,28.08126696,2.76360128,0
Encampment,8,3,2009,16.99361111,29.18,4.807222222,-999,0.3617,-999,-999,23.60696249,3.15029088,0
Encampment,8,4,2009,16.99305556,29.17,4.816111111,-999,0.32793,-999,-999,26.84846455,2.4497792,0
Encampment,8,5,2009,17.93138889,31.57,4.292777778,-999,0.29224,-999,-999,25.99896342,2.0988528,0
Encampment,8,6,2009,18.775,25.69,11.86,-999,0.60422,-999,-999,13.44116787,3.0152848,2.54
Encampment,8,7,2009,17.17,25.86,8.48,-999,0.42878,-999,-999,27.44051953,3.17934848,0
Encampment,8,8,2009,12.51861111,23.27,1.767222222,-999,0.40864,-999,-999,25.4741484,2.49940064,0
Encampment,8,9,2009,11.29694444,21.55,1.043888889,-999,0.51267,-999,-999,27.33417489,1.99871584,0
Encampment,8,10,2009,13.01861111,25.2,0.837222222,-999,0.39842,-999,-999,27.60568868,1.92271904,0
Encampment,8,11,2009,14.0175,26.59,1.445,-999,0.33246,-999,-999,27.54636176,1.94149472,0
Encampment,8,12,2009,16.63555556,30.3,2.971111111,-999,0.30459,-999,-999,26.4520586,1.8954496,0
Encampment,8,13,2009,17.65861111,29.51,5.807222222,-999,0.32714,-999,-999,18.33168185,2.58255008,0
Encampment,8,14,2009,18.31,26.61,10.01,-999,0.5556,-999,-999,14.11641451,3.23567552,1.016
Encampment,8,15,2009,10.97944444,20.58,1.378888889,-999,0.83445,-999,-999,10.75726344,3.44801952,7.62
Encampment,8,16,2009,9.578611111,18.58,0.577222222,-999,0.57703,-999,-999,22.628508,2.43010944,0
Encampment,8,17,2009,10.76555556,22.75,-1.218888889,-999,0.44968,-999,-999,25.47992618,1.7032224,0
Encampment,8,18,2009,11.37055556,23.36,-0.618888889,-999,0.42431,-999,-999,25.30311773,2.2083776,0
Encampment,8,19,2009,14.5875,24.21,4.965,-999,0.41884,-999,-999,25.83274757,3.16593728,0
Encampment,8,20,2009,13.85555556,26.2,1.511111111,-999,0.48124,-999,-999,26.1684031,1.77787808,0
Encampment,8,21,2009,16.26444444,31.29,1.238888889,-999,0.36349,-999,-999,26.01169128,1.51457152,0
Encampment,8,22,2009,19.485,33.94,5.03,-999,0.33161,-999,-999,25.10311444,1.52932384,0
Encampment,8,23,2009,17.17,26.79,7.55,-999,0.46714,-999,-999,16.40433166,2.80472896,0
Encampment,8,24,2009,15.08,23.02,7.14,-999,0.66445,-999,-999,13.16630464,2.5347168,0.254
Encampment,8,25,2009,14.12694444,23.49,4.763888889,-999,0.64095,-999,-999,14.70645983,2.0519136,0
Encampment,8,26,2009,14.74888889,23.88,5.617777778,-999,0.6005,-999,-999,16.13520434,2.49090688,0
Encampment,8,27,2009,15.76861111,28.9,2.637222222,-999,0.42622,-999,-999,24.79232849,1.64644832,0
Encampment,8,28,2009,15.50388889,29.83,1.177777778,-999,0.36913,-999,-999,23.16906537,1.82571136,0
Encampment,8,29,2009,15.11055556,28.32,1.901111111,-999,0.4365,-999,-999,16.65754915,2.06219552,0
Encampment,8,30,2009,16.55055556,27.94,5.161111111,-999,0.47744,-999,-999,14.55749359,2.67285216,0.508
Encampment,8,31,2009,17.535,27.39,7.68,-999,0.38387,-999,-999,20.20899981,3.00902624,0
Encampment,9,1,2009,14.8425,27.26,2.425,-999,0.31111,-999,-999,20.80691631,2.48643648,0
Encampment,9,2,2009,16.53611111,28.66,4.412222222,-999,0.33065,-999,-999,18.98113782,1.92406016,0
Encampment,9,3,2009,15.66805556,29.44,1.896111111,-999,0.34791,-999,-999,23.60260822,1.75373792,0
Encampment,9,4,2009,16.27111111,29.11,3.432222222,-999,0.36167,-999,-999,22.88997348,2.04878432,0
Encampment,9,5,2009,17.34055556,28.06,6.621111111,-999,0.40435,-999,-999,16.86157178,2.2843744,0
Encampment,9,6,2009,16.33138889,25.73,6.932777778,-999,0.50556,-999,-999,16.95104363,2.70593312,0.762
Encampment,9,7,2009,17.48,25.34,9.62,-999,0.45967,-999,-999,15.8504184,2.9683456,0
Encampment,9,8,2009,15.1225,27.01,3.235,-999,0.42944,-999,-999,16.51218356,2.26559872,0
Encampment,9,9,2009,14.48611111,27.86,1.112222222,-999,0.33675,-999,-999,22.80887522,1.85432192,0
Encampment,9,10,2009,14.77611111,28.31,1.242222222,-999,0.2745,-999,-999,22.32663993,2.0407376,0
Encampment,9,11,2009,12.45194444,24.53,0.373888889,-999,0.36747,-999,-999,22.09770586,2.75689568,0
Encampment,9,12,2009,8.608611111,16.32,0.897222222,-999,0.48746,-999,-999,16.28739442,2.3782528,0
Encampment,9,13,2009,12.15861111,25.67,-1.352777778,-999,0.44592,-999,-999,16.86370704,3.5517328,0
Encampment,9,14,2009,17.725,27.64,7.81,-999,0.50617,-999,-999,16.95811932,3.02377856,1.524
Encampment,9,15,2009,14.61805556,23.95,5.286111111,-999,0.717,-999,-999,15.04722325,2.30583232,1.016
Encampment,9,16,2009,12.52444444,25.21,-0.161111111,-999,0.55673,-999,-999,18.38774306,1.8820384,0
Encampment,9,17,2009,14.34055556,26.92,1.761111111,-999,0.39595,-999,-999,21.44603089,1.87890912,0
Encampment,9,18,2009,11.81388889,26.99,-3.362222222,-999,0.37055,-999,-999,21.16907426,1.7456912,0
Encampment,9,19,2009,11.69805556,25.62,-2.223888889,-999,0.36416,-999,-999,20.57086469,1.91690752,0
Encampment,9,20,2009,10.47694444,18.06,2.893888889,-999,0.64899,-999,-999,7.62055691,2.3044912,5.334
Encampment,9,21,2009,2.148888889,6.585,-2.287222222,-999,0.93925,-999,-999,7.871471661,2.78237696,7.366
Encampment,9,22,2009,4.5675,12.42,-3.285,-999,0.60867,-999,-999,11.1207193,1.57089856,0
Encampment,9,23,2009,6.629444444,16.21,-2.951111111,-999,0.59003,-999,-999,11.69263579,2.1144992,0
Encampment,9,24,2009,8.213888889,17.85,-1.422222222,-999,0.62889,-999,-999,16.34190652,1.92763648,0
Encampment,9,25,2009,10.19194444,20.89,-0.506111111,-999,0.49343,-999,-999,19.60672904,2.49582432,0
Encampment,9,26,2009,13.185,24.46,1.91,-999,0.32085,-999,-999,19.61531198,3.20572384,0
Encampment,9,27,2009,11.7175,23.87,-0.435,-999,0.28062,-999,-999,19.72257772,2.97818048,0
Encampment,9,28,2009,10.32694444,26.07,-5.416111111,-999,0.44066,-999,-999,19.47991096,1.5355824,0
Encampment,9,29,2009,16.11,24.81,7.41,-999,0.26751,-999,-999,16.47337195,3.62862368,0
Encampment,9,30,2009,6.761111111,16.68,-3.157777778,-999,0.58596,-999,-999,8.877935821,4.36802784,4.318
Encampment,10,1,2009,-0.661666667,5.098888889,-6.422222222,-999,0.67095,-999,-999,11.51247791,4.03990048,0.254
Encampment,10,2,2009,0.455,10.13,-9.22,-999,0.53379,-999,-999,19.30800107,1.58967424,0
Encampment,10,3,2009,4.185,15.38,-7.01,-999,0.46342,-999,-999,15.30450193,2.22312992,0
Encampment,10,4,2009,7.246388889,14.46,0.032777778,-999,0.62799,-999,-999,10.86662259,4.63938112,4.572
Encampment,10,5,2009,1.036666667,5.961111111,-3.887777778,-999,0.77984,-999,-999,12.98522566,2.75644864,0.762
Encampment,10,6,2009,-0.105,8.28,-8.49,-999,0.57227,-999,-999,18.38146287,2.3737824,0
Encampment,10,7,2009,5.651388889,15.39,-4.087222222,-999,0.45572,-999,-999,16.22735575,2.96700448,0
Encampment,10,8,2009,1.671666667,5.902222222,-2.558888889,-999,0.7191,-999,-999,6.098070005,2.30270304,0
Encampment,10,9,2009,-2.730555556,4.168888889,-9.63,-999,0.70523,-999,-999,4.689673322,3.26160384,3.81
Encampment,10,10,2009,-5.455555556,0.118888889,-11.03,-999,0.91745,-999,-999,4.104987104,0.97097088,0.762
Encampment,10,11,2009,0.473611111,7.77,-6.822777778,-999,0.88888,-999,-999,8.074238246,2.13103968,6.096
Encampment,10,12,2009,7.511111111,15.45,-0.427777778,-999,0.61121,-999,-999,15.26845361,2.35053632,0
Encampment,10,13,2009,7.496111111,13.82,1.172222222,-999,0.6646,-999,-999,8.584106399,2.64111232,0.254
Encampment,10,14,2009,9.250555556,13.48,5.021111111,-999,0.65825,-999,-999,6.17288807,3.29379072,0.254
Encampment,10,15,2009,5.851111111,13.34,-1.637777778,-999,0.65532,-999,-999,9.227868324,3.36531712,0.254
Encampment,10,16,2009,4.986111111,14.66,-4.687777778,-999,0.61417,-999,-999,16.5402351,2.36975904,0
Encampment,10,17,2009,7.400555556,20.82,-6.018888889,-999,0.49044,-999,-999,16.11360047,1.73272704,0
Encampment,10,18,2009,10.96861111,20.44,1.497222222,-999,0.3614,-999,-999,11.51540867,3.65052864,0
Encampment,10,19,2009,12.35861111,19.24,5.477222222,-999,0.40971,-999,-999,11.67417201,3.710432,0.508
Encampment,10,20,2009,2.900555556,9.69,-3.888888889,-999,0.84044,-999,-999,4.385921191,2.13193376,6.096
Encampment,10,21,2009,0.368888889,7.36,-6.622222222,-999,0.88521,-999,-999,6.828582367,1.24187712,0
Encampment,10,22,2009,0.265,9.68,-9.15,-999,0.70459,-999,-999,10.97556305,1.62901376,0
Encampment,10,23,2009,5.325,12.01,-1.36,-999,0.57186,-999,-999,12.75964103,2.70325088,0
Encampment,10,24,2009,3.663055556,10.69,-3.363888889,-999,0.61438,-999,-999,7.070034957,4.12707328,0
Encampment,10,25,2009,-3.685,3.12,-10.49,-999,0.83724,-999,-999,7.113954458,2.34338368,1.524
Encampment,10,26,2009,-1.575,8.41,-11.56,-999,0.41825,-999,-999,12.50378586,3.45159584,0
Encampment,10,27,2009,1.833611111,8.29,-4.622777778,-999,0.42703,-999,-999,6.379715848,4.1395904,0.508
Encampment,10,28,2009,-4.544444444,-1.808888889,-7.28,-999,0.76502,-999,-999,5.349596284,3.6053776,0
